canonical_fixed_pqr,canonical_fixed_pqr_sha256,canonical_pqr,canonical_pqr_sha256,fixed_pqr,fixed_pqr_sha256,hla_charge_donor_model_key,model_key,peptide_modal_charge_donor_model_key,replaced_atom_count,status,total_atom_count
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_ba30260fa79864f0_m2.pqr,47c603d307c521190825c0719b58558787c809e2e006c59a4906b8f8f031a310,raw_calculations/canonical_pqr/af_314159_V2PMHC_ba30260fa79864f0_m2.pqr,41216e2d41ac7195b3dff992f73add7cd3b4becf096daef836c331b67410cd99,raw_calculations/fixed_charge/af_314159_V2PMHC_ba30260fa79864f0_m2.pqr,d3dee95ee593cb1d96d6168e18bb8046b9b89716e0a501abd28c0408eef1068b,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_ba30260fa79864f0|m2,af|314159|V2PMHC_ba30260fa79864f0|m0,6167,complete,6168
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_ba30260fa79864f0_m3.pqr,b31737d35afaa621b299c362565c1fad3629707adb93aff1e0a283337b0968d4,raw_calculations/canonical_pqr/af_314159_V2PMHC_ba30260fa79864f0_m3.pqr,5c97b70e9b4671b19ef44b6acb73a2c1cdb4b733ff0da168c1003c9b923b6de8,raw_calculations/fixed_charge/af_314159_V2PMHC_ba30260fa79864f0_m3.pqr,12abf38390fd4a8694b536ee0b728f0e6efd2684051de8ad25891edc0f2c2ebd,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_ba30260fa79864f0|m3,af|314159|V2PMHC_ba30260fa79864f0|m0,6167,complete,6167
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_ba30260fa79864f0_m4.pqr,1055e283f2b9297fc493206f898f6aeecc36120389473e9072e0a7b81338cc75,raw_calculations/canonical_pqr/af_314159_V2PMHC_ba30260fa79864f0_m4.pqr,872a02209a9fce04a1787e8654a4f91ca6b2a279ef918ef1ac1746481ab1c442,raw_calculations/fixed_charge/af_314159_V2PMHC_ba30260fa79864f0_m4.pqr,eb238607eaa6061d5c8f6fdab81d2c75f77e9255c4544b374c23302e1bdb25ad,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_ba30260fa79864f0|m4,af|314159|V2PMHC_ba30260fa79864f0|m0,6166,complete,6167
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_bd512a4ef37be178_m0.pqr,4738296b29d9c21f5c3bfd061b28d35c944955825b40ae98585f4231436208e7,raw_calculations/canonical_pqr/af_271828_V2PMHC_bd512a4ef37be178_m0.pqr,4f1d10b54d8006dc922e1efd2ba123d816c40e65171602c05a0acb49bbaa3845,raw_calculations/fixed_charge/af_271828_V2PMHC_bd512a4ef37be178_m0.pqr,46d8f4ee3d3c5e60b2a98c9c58170c07a908e2cae59386404710694e2f1383e6,af|271828|V2PMHC_2a45cfb5882821d2|m0,af|271828|V2PMHC_bd512a4ef37be178|m0,af|271828|V2PMHC_bd512a4ef37be178|m1,6154,complete,6156
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_bd512a4ef37be178_m1.pqr,9337fc446f864ad19d64fed0787e9a24beb88d1b5c119cf15b53ecab96dab591,raw_calculations/canonical_pqr/af_271828_V2PMHC_bd512a4ef37be178_m1.pqr,d6b74e9311319fc821f5b7b77c50430813d2b6c884812f6b9bd42119975efc17,raw_calculations/fixed_charge/af_271828_V2PMHC_bd512a4ef37be178_m1.pqr,d146d9c3329085801c147615f026659fb73593907c7356bf84ce614b706b3f35,af|271828|V2PMHC_2a45cfb5882821d2|m0,af|271828|V2PMHC_bd512a4ef37be178|m1,af|271828|V2PMHC_bd512a4ef37be178|m1,6153,complete,6155
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_bd512a4ef37be178_m2.pqr,c721e6a700980de2f22c1d0a8a738f62c2de8a6b6dfb2ebd74cd9e09b5ad552d,raw_calculations/canonical_pqr/af_271828_V2PMHC_bd512a4ef37be178_m2.pqr,bc4ef3feda2dfdf552a2700fe2f38a23e1f1cdec43fdefa06b746e89a361bd39,raw_calculations/fixed_charge/af_271828_V2PMHC_bd512a4ef37be178_m2.pqr,b3077235d4391c6bb6a296526432d45d608bff07817c5798414938eb84702249,af|271828|V2PMHC_2a45cfb5882821d2|m0,af|271828|V2PMHC_bd512a4ef37be178|m2,af|271828|V2PMHC_bd512a4ef37be178|m1,6153,complete,6156
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_bd512a4ef37be178_m3.pqr,b82fff5ff031ee0c457d891ef7fc29bea4694b5657fa81ec7b28ea649b11d9ba,raw_calculations/canonical_pqr/af_271828_V2PMHC_bd512a4ef37be178_m3.pqr,fb0d24b83279523bddb1e9c86ab3bdfebc96e27f61579af64d9040b5601e5f8e,raw_calculations/fixed_charge/af_271828_V2PMHC_bd512a4ef37be178_m3.pqr,276d66f959e35a75f380aeb30a12bb082eabff0f46a2e4eec8e7cb089d2d4b9c,af|271828|V2PMHC_2a45cfb5882821d2|m0,af|271828|V2PMHC_bd512a4ef37be178|m3,af|271828|V2PMHC_bd512a4ef37be178|m1,6154,complete,6157
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_bd512a4ef37be178_m4.pqr,81a9969a8b251f3bd3124aca441da09ac05210ca07d5b298dc9834378fd24515,raw_calculations/canonical_pqr/af_271828_V2PMHC_bd512a4ef37be178_m4.pqr,bb9705235f213312347065846b03f72e5dc95cd8672fb2f067f26a05a7abf4d5,raw_calculations/fixed_charge/af_271828_V2PMHC_bd512a4ef37be178_m4.pqr,f4ddcddb6023b4449a7fc1b1566f3998938f3a13f7760c5bd8cb6068f186d62e,af|271828|V2PMHC_2a45cfb5882821d2|m0,af|271828|V2PMHC_bd512a4ef37be178|m4,af|271828|V2PMHC_bd512a4ef37be178|m1,6154,complete,6156
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_bd512a4ef37be178_m0.pqr,48c4b06815280122bc609bbe7e77533486e530e1183741263a47f08e89700eae,raw_calculations/canonical_pqr/af_314159_V2PMHC_bd512a4ef37be178_m0.pqr,e06b24687258ba84662e17aa33abb5afcbd645e27a14c72fcf01119fc2f4f660,raw_calculations/fixed_charge/af_314159_V2PMHC_bd512a4ef37be178_m0.pqr,32fb73e4bd42342ee390ecf80d0efa930da4815b17559fb3f946be959f6d0592,af|314159|V2PMHC_2a45cfb5882821d2|m0,af|314159|V2PMHC_bd512a4ef37be178|m0,af|314159|V2PMHC_bd512a4ef37be178|m0,6152,complete,6156
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_bd512a4ef37be178_m1.pqr,bfdc7a4b8042c013f5a015a9408589d9472c780658cfbe6e135c834e7b6c6239,raw_calculations/canonical_pqr/af_314159_V2PMHC_bd512a4ef37be178_m1.pqr,bfdc7a4b8042c013f5a015a9408589d9472c780658cfbe6e135c834e7b6c6239,raw_calculations/fixed_charge/af_314159_V2PMHC_bd512a4ef37be178_m1.pqr,916a63bb44f87438630e7948ce35905ca5e8d25c613fe0fa53b3b29a4f43edd2,af|314159|V2PMHC_2a45cfb5882821d2|m0,af|314159|V2PMHC_bd512a4ef37be178|m1,af|314159|V2PMHC_bd512a4ef37be178|m0,6154,complete,6154
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_bd512a4ef37be178_m2.pqr,d9f1c92b976faf6aa66eeedc9b676a47792c020a0b3919df204d289ec131be31,raw_calculations/canonical_pqr/af_314159_V2PMHC_bd512a4ef37be178_m2.pqr,b0b73cc2554f3ff75a97018c17dad08a72acd7a68992049d906499b8d16bf69b,raw_calculations/fixed_charge/af_314159_V2PMHC_bd512a4ef37be178_m2.pqr,eb74d4e82a7be810abcfbb1e5fa672e54895085ae2ec79493ecb47ee6436a6f9,af|314159|V2PMHC_2a45cfb5882821d2|m0,af|314159|V2PMHC_bd512a4ef37be178|m2,af|314159|V2PMHC_bd512a4ef37be178|m0,6153,complete,6155
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_bd512a4ef37be178_m3.pqr,e027f610c62828be1462ef5786036e92b9a466ce9ce966215676b2fe0608f649,raw_calculations/canonical_pqr/af_314159_V2PMHC_bd512a4ef37be178_m3.pqr,2bac1f60c0173ddca7e2f297d06c3e847f189ab501d854cabe6da36acfcf23a8,raw_calculations/fixed_charge/af_314159_V2PMHC_bd512a4ef37be178_m3.pqr,641202d20d95e17e94eeab93baf3e4a66398102bc9bb497c304ce104119188e1,af|314159|V2PMHC_2a45cfb5882821d2|m0,af|314159|V2PMHC_bd512a4ef37be178|m3,af|314159|V2PMHC_bd512a4ef37be178|m0,6154,complete,6155
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_bd512a4ef37be178_m4.pqr,eb74bd62cc40cfdbc3684e6837708cba5b57aaa0d6d7d641fae25a6184d206df,raw_calculations/canonical_pqr/af_314159_V2PMHC_bd512a4ef37be178_m4.pqr,c8aaaa97d678b0a52a817376707fa6edc75843ca09d64c83ab336b36fa6595a5,raw_calculations/fixed_charge/af_314159_V2PMHC_bd512a4ef37be178_m4.pqr,ea331936f00f4b80607df6025c4ec343947831aa0cfc765865a9739693876460,af|314159|V2PMHC_2a45cfb5882821d2|m0,af|314159|V2PMHC_bd512a4ef37be178|m4,af|314159|V2PMHC_bd512a4ef37be178|m0,6151,complete,6155
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_bd85682692a22c86_m0.pqr,6041485c8e91738fcfc38b72bd09a09ec78daa35f77e550739433754c177ba23,raw_calculations/canonical_pqr/af_271828_V2PMHC_bd85682692a22c86_m0.pqr,69c45adc06db6201c977e7a39574ea87ed8295ba3c81171cf42124c72d2f5d55,raw_calculations/fixed_charge/af_271828_V2PMHC_bd85682692a22c86_m0.pqr,076f5533a53d207a3bf41bd5d8e2260fbf2f765777af0158a718fddd69b460ff,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_bd85682692a22c86|m0,af|271828|V2PMHC_bd85682692a22c86|m0,6163,complete,6165
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_bd85682692a22c86_m1.pqr,8187b5503a53cb8f3187d1555f2c04060e6bba6626c29bff0fdb6e0a03e6ba06,raw_calculations/canonical_pqr/af_271828_V2PMHC_bd85682692a22c86_m1.pqr,4a4318127a1cd879575bb5c6d8cfe4ed12349ba1d0b5178e75eaa8f7e580b758,raw_calculations/fixed_charge/af_271828_V2PMHC_bd85682692a22c86_m1.pqr,4bc967fa1e850356deddb5896f9016b7d121e82c0a4708e31b98d594fccdfdef,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_bd85682692a22c86|m1,af|271828|V2PMHC_bd85682692a22c86|m0,6165,complete,6166
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_bd85682692a22c86_m2.pqr,67c8f8149d24956b6d4429bfe1bac924318f49f0e0ab5ed7980521b458a20631,raw_calculations/canonical_pqr/af_271828_V2PMHC_bd85682692a22c86_m2.pqr,67c8f8149d24956b6d4429bfe1bac924318f49f0e0ab5ed7980521b458a20631,raw_calculations/fixed_charge/af_271828_V2PMHC_bd85682692a22c86_m2.pqr,af18976ec0b13659b5e4a7f695c3be959df307131ccc55456fd4028c95386038,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_bd85682692a22c86|m2,af|271828|V2PMHC_bd85682692a22c86|m0,6166,complete,6166
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_bd85682692a22c86_m3.pqr,8529e5d5c0b3d357e9705e08632f2cb7bba560e46144f84540b431e5f44b9e65,raw_calculations/canonical_pqr/af_271828_V2PMHC_bd85682692a22c86_m3.pqr,c7a455cb41c3ce8917ff4cf64fcfd6c3eb58b9b0def8ddf97e380a84969a79fc,raw_calculations/fixed_charge/af_271828_V2PMHC_bd85682692a22c86_m3.pqr,201005a4c047ba10b7d6d427106cb72b9cc4c7b95e9c50a15f850975ceb46ceb,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_bd85682692a22c86|m3,af|271828|V2PMHC_bd85682692a22c86|m0,6164,complete,6165
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_bd85682692a22c86_m4.pqr,973793e92611a64c89b9d629ef8a2e291ab38bf0eb78af79bda465ee02c7500f,raw_calculations/canonical_pqr/af_271828_V2PMHC_bd85682692a22c86_m4.pqr,973793e92611a64c89b9d629ef8a2e291ab38bf0eb78af79bda465ee02c7500f,raw_calculations/fixed_charge/af_271828_V2PMHC_bd85682692a22c86_m4.pqr,df6cb5fc9a7af59da026714854c1def1a47599e9676e95263fca09940231b5cf,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_bd85682692a22c86|m4,af|271828|V2PMHC_bd85682692a22c86|m0,6166,complete,6166
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_bd85682692a22c86_m0.pqr,6d17997cfbc6ff80c2772c2d90148d3cc73f901481b76d357908ca59dd86bbc2,raw_calculations/canonical_pqr/af_314159_V2PMHC_bd85682692a22c86_m0.pqr,6d17997cfbc6ff80c2772c2d90148d3cc73f901481b76d357908ca59dd86bbc2,raw_calculations/fixed_charge/af_314159_V2PMHC_bd85682692a22c86_m0.pqr,cdd2314211ae0da7ad35d0ec9d78150b808dc95585baac6c55fbae1a4e5f48d6,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_bd85682692a22c86|m0,af|314159|V2PMHC_bd85682692a22c86|m0,6165,complete,6165
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_bd85682692a22c86_m1.pqr,ebf99e7d2133b523f3a96418b740b9ead953b4b75b0734325ee1de7e1d7aa791,raw_calculations/canonical_pqr/af_314159_V2PMHC_bd85682692a22c86_m1.pqr,1af8c187930042a88239bfc4d97963f766abea970e67ceba909f53af18ed009c,raw_calculations/fixed_charge/af_314159_V2PMHC_bd85682692a22c86_m1.pqr,357839bf082410e0eb1b89ab9af0373a2c65a0db15cddc217f52ceba2549b5a0,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_bd85682692a22c86|m1,af|314159|V2PMHC_bd85682692a22c86|m0,6165,complete,6166
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_bd85682692a22c86_m2.pqr,abcb21a89eb7e34b4e096363842c4092b157ab4899f87353e34fdb8f6b7a9d73,raw_calculations/canonical_pqr/af_314159_V2PMHC_bd85682692a22c86_m2.pqr,846a40b15b2be5cc7567e7f7b6d4314e94b5929a51ce4beac23512bef92483a8,raw_calculations/fixed_charge/af_314159_V2PMHC_bd85682692a22c86_m2.pqr,ded843640b68b8c73c6e7c9bb3778ac53f8dd291d5690b8a29d9016b514ae07b,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_bd85682692a22c86|m2,af|314159|V2PMHC_bd85682692a22c86|m0,6164,complete,6166
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_bd85682692a22c86_m3.pqr,0d68b83d0a20c78905c23fbdf577684415026111403c818f0fc0d51660a99ee2,raw_calculations/canonical_pqr/af_314159_V2PMHC_bd85682692a22c86_m3.pqr,5827d06d8452987759eab432f5089ffdb454d9a298c8558c28f9d9376a0e8e55,raw_calculations/fixed_charge/af_314159_V2PMHC_bd85682692a22c86_m3.pqr,cef2b7e90f17eaddb60760f86ce5c2d66d340a55ca922497203cd79f4e8031f7,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_bd85682692a22c86|m3,af|314159|V2PMHC_bd85682692a22c86|m0,6163,complete,6166
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_bd85682692a22c86_m4.pqr,2e775c1ebec198a1026f31a37dcb348622bb8bdd49fb20befa6f74f78fc296ad,raw_calculations/canonical_pqr/af_314159_V2PMHC_bd85682692a22c86_m4.pqr,5b8ad85fcfdb9f09582b9a70c54019813928902f5132f44e75a157bb36d89faf,raw_calculations/fixed_charge/af_314159_V2PMHC_bd85682692a22c86_m4.pqr,76b2e7778c73255a4f80f62de32c7a5069d70fa0193c4604f44492deab14d25c,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_bd85682692a22c86|m4,af|314159|V2PMHC_bd85682692a22c86|m0,6162,complete,6165
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_beb0ad27d412552e_m0.pqr,b3de7ad03a7a9a939c4fca6f7fc21f367553e15ec01bbffcc1b374ce5f688aa3,raw_calculations/canonical_pqr/af_271828_V2PMHC_beb0ad27d412552e_m0.pqr,6b0c0a6c44d0bd9284d41c3a535bcf9f46a86071a848b488a4c49c148ba0419d,raw_calculations/fixed_charge/af_271828_V2PMHC_beb0ad27d412552e_m0.pqr,bd2338c3cf8c66259dd0c7e4e56c93a71b1166173ad289c8e0a90134c3b45ddd,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_beb0ad27d412552e|m0,af|271828|V2PMHC_beb0ad27d412552e|m1,6467,complete,6469
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_beb0ad27d412552e_m1.pqr,cd3874a6a0ac050a4980a0a63696476447d1cd541bba54271cddfcde53903077,raw_calculations/canonical_pqr/af_271828_V2PMHC_beb0ad27d412552e_m1.pqr,cf2b08695c79bb7690cd6e8f7ee49830bcedb7e8c81d4416a5b1c15db44079b2,raw_calculations/fixed_charge/af_271828_V2PMHC_beb0ad27d412552e_m1.pqr,943163644db5844f529d9e7cda5e7856519fc843872e9738228076b39c6e6201,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_beb0ad27d412552e|m1,af|271828|V2PMHC_beb0ad27d412552e|m1,6467,complete,6469
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_beb0ad27d412552e_m2.pqr,7a29a9447f5b71af6fdfad97f23df4512e7977cf86986ed7224f3f5f6637feea,raw_calculations/canonical_pqr/af_271828_V2PMHC_beb0ad27d412552e_m2.pqr,398af0eed22cfca06c25f4e51362838e77574a43edc17a4814b90632b8c1495e,raw_calculations/fixed_charge/af_271828_V2PMHC_beb0ad27d412552e_m2.pqr,112c2cc8fc0ca81d50404580d2ac4ac12d38612e96db608d06457a3f96cc7f76,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_beb0ad27d412552e|m2,af|271828|V2PMHC_beb0ad27d412552e|m1,6467,complete,6469
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_beb0ad27d412552e_m3.pqr,10b635eb6f9833a3f32cbfa6061432a1034d609dba61c9ad1f3795b651942c80,raw_calculations/canonical_pqr/af_271828_V2PMHC_beb0ad27d412552e_m3.pqr,bf084cb5c8d672c3dc5e7addfbe331fc5d2bd40a3544baa55f0f2b6b5acdac7d,raw_calculations/fixed_charge/af_271828_V2PMHC_beb0ad27d412552e_m3.pqr,092d853c9e6c8ca9e22a14e006d0a837c4f7cb3c9da0e225ebf36e0fe122b19d,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_beb0ad27d412552e|m3,af|271828|V2PMHC_beb0ad27d412552e|m1,6467,complete,6469
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_beb0ad27d412552e_m4.pqr,de8bdc13f9a6efb8c9f7b5dbc2d171b88db23a63020028102a12bace260446b5,raw_calculations/canonical_pqr/af_271828_V2PMHC_beb0ad27d412552e_m4.pqr,cad676bf285dda9d1340f15e19c330a6a898514b1bdc0241d9b64aeccfcaf5e1,raw_calculations/fixed_charge/af_271828_V2PMHC_beb0ad27d412552e_m4.pqr,1d5bc8ff5f4506a52537f22a9660e7b28d54d6b6de47ce7826e4a4aa9372aec9,af|271828|V2PMHC_32819024c05f813a|m0,af|271828|V2PMHC_beb0ad27d412552e|m4,af|271828|V2PMHC_beb0ad27d412552e|m1,6467,complete,6469
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_beb0ad27d412552e_m0.pqr,6a4dbf73f9e3493fccf9abaecee08ab6ed2def21cfe6066a6788210d7b6f621d,raw_calculations/canonical_pqr/af_314159_V2PMHC_beb0ad27d412552e_m0.pqr,cea11f1f059e445fcb8bb663fa498bf23f8a718ad6ac37aad6a6e3b7dc412715,raw_calculations/fixed_charge/af_314159_V2PMHC_beb0ad27d412552e_m0.pqr,291585d19777dcecf682d70271ae77de5694fe5a575f6253bd67c03737cc2e78,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_beb0ad27d412552e|m0,af|314159|V2PMHC_beb0ad27d412552e|m0,6467,complete,6469
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_beb0ad27d412552e_m1.pqr,9d162965017cce11fab33ab17738368fe41c2dff12af5327874390bdcd4e6422,raw_calculations/canonical_pqr/af_314159_V2PMHC_beb0ad27d412552e_m1.pqr,9bd96cab1509a1af0569905765def432f779ec0aee6d3b3667f12e51d4910f47,raw_calculations/fixed_charge/af_314159_V2PMHC_beb0ad27d412552e_m1.pqr,ff80b4cdade89612b6d7b6a94d55b3543eecac876dbd338014c8015bbffc9099,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_beb0ad27d412552e|m1,af|314159|V2PMHC_beb0ad27d412552e|m0,6467,complete,6469
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_beb0ad27d412552e_m2.pqr,bebb45b60afdbaf5819a5df773b0f1d2a9a604b48d6ec2a64528f61c60b415b6,raw_calculations/canonical_pqr/af_314159_V2PMHC_beb0ad27d412552e_m2.pqr,23a56b8f5c57a1187752721ebe51418e8c0fb80e47d2c863e306d2640e3b890b,raw_calculations/fixed_charge/af_314159_V2PMHC_beb0ad27d412552e_m2.pqr,9ca9d52e211c7b34a76189b4c9bc470c1231d87d269116d26bbb00981b6e3022,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_beb0ad27d412552e|m2,af|314159|V2PMHC_beb0ad27d412552e|m0,6466,complete,6469
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_beb0ad27d412552e_m3.pqr,a45c5d376b6927783dda10906e1254b319ab7a32702e3192625e28c88b417a52,raw_calculations/canonical_pqr/af_314159_V2PMHC_beb0ad27d412552e_m3.pqr,74115393e64fe478ed425bc472ebe2e7809ac6cc0f421fc46c73ebb6f8a00fc4,raw_calculations/fixed_charge/af_314159_V2PMHC_beb0ad27d412552e_m3.pqr,edea21f7e3ea9b8e178c3426d7c1da56b145bb1667c9110702b6b00f104a81af,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_beb0ad27d412552e|m3,af|314159|V2PMHC_beb0ad27d412552e|m0,6467,complete,6469
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_beb0ad27d412552e_m4.pqr,33dd6de5e25bc665c92ddeceefdb06868d5f49a60d57ac0b62c9180235bdc5fb,raw_calculations/canonical_pqr/af_314159_V2PMHC_beb0ad27d412552e_m4.pqr,b2c29894484d28dac514b6b7a848ebe7cf354b4bb1075403fac08327a0166e0b,raw_calculations/fixed_charge/af_314159_V2PMHC_beb0ad27d412552e_m4.pqr,5c528c81b817241d310e5efacbcba911af0d56a66ead5b6cf0655453afe0ab59,af|314159|V2PMHC_32819024c05f813a|m0,af|314159|V2PMHC_beb0ad27d412552e|m4,af|314159|V2PMHC_beb0ad27d412552e|m0,6466,complete,6469
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_c7cc3907edbdd374_m0.pqr,b65ae8d4a93535b5f8a13d6f7a444619a044c7abdb16eae85b9f13c01c7df189,raw_calculations/canonical_pqr/af_271828_V2PMHC_c7cc3907edbdd374_m0.pqr,1560a5dc9366363925637ae4187d41dfdc46d162e143f0bba0ab0c65d9824f4f,raw_calculations/fixed_charge/af_271828_V2PMHC_c7cc3907edbdd374_m0.pqr,3ccb729797dd12c0bffbae6d2ddc7af57ad3ef32f5f4c07573feba8b0427897a,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_c7cc3907edbdd374|m0,af|271828|V2PMHC_c7cc3907edbdd374|m0,6160,complete,6160
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_c7cc3907edbdd374_m1.pqr,fe9ca845a4279c422cea2502c54c97797161e0b9d4be09b3ec6fdd2d6b62531c,raw_calculations/canonical_pqr/af_271828_V2PMHC_c7cc3907edbdd374_m1.pqr,7ffb5578703a1dc73f65467a03047d71af344acc39293612690a2e91159efca0,raw_calculations/fixed_charge/af_271828_V2PMHC_c7cc3907edbdd374_m1.pqr,9bdd028318e531441bf982cc819e334e9a620698879fff43a56556ff5364dc65,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_c7cc3907edbdd374|m1,af|271828|V2PMHC_c7cc3907edbdd374|m0,6158,complete,6159
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_c7cc3907edbdd374_m2.pqr,dad3906f960419730d86994b4d2e4eca0021af6a516894f9bde94212994feb14,raw_calculations/canonical_pqr/af_271828_V2PMHC_c7cc3907edbdd374_m2.pqr,4485dd56124c3e0dc7637aeeb1961b090a5b30a4adf5a7f0958d8d6921ba6ac3,raw_calculations/fixed_charge/af_271828_V2PMHC_c7cc3907edbdd374_m2.pqr,43072daa04434ba9a8156975c58a27acdd26b5dcad7ee1846d340fd69142eeab,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_c7cc3907edbdd374|m2,af|271828|V2PMHC_c7cc3907edbdd374|m0,6159,complete,6160
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_c7cc3907edbdd374_m3.pqr,2d79919f2c8fa5a619ad17c3bf1cd5dd21b934c8fb577b37baecc3ed2e9771c4,raw_calculations/canonical_pqr/af_271828_V2PMHC_c7cc3907edbdd374_m3.pqr,2d79919f2c8fa5a619ad17c3bf1cd5dd21b934c8fb577b37baecc3ed2e9771c4,raw_calculations/fixed_charge/af_271828_V2PMHC_c7cc3907edbdd374_m3.pqr,ab5eb6b538cf16516f0cf41d3288d5733df1b49fe3df3c8138c8c13c944d23f9,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_c7cc3907edbdd374|m3,af|271828|V2PMHC_c7cc3907edbdd374|m0,6161,complete,6161
raw_calculations/canonical_fixed_charge/af_271828_V2PMHC_c7cc3907edbdd374_m4.pqr,d22df90598532298958653e09d1d9a30b4a11d3158126a57c6113768abb56976,raw_calculations/canonical_pqr/af_271828_V2PMHC_c7cc3907edbdd374_m4.pqr,74666daea82ef5f921f0a3676845352b3fd758c3bf50c3e3e2abd6ec1c9371bd,raw_calculations/fixed_charge/af_271828_V2PMHC_c7cc3907edbdd374_m4.pqr,121df83969fb6bb373f0953788ce9958a8b04a8ac8b440ea0ace7458f61882c3,af|271828|V2PMHC_059a1481886fcb83|m0,af|271828|V2PMHC_c7cc3907edbdd374|m4,af|271828|V2PMHC_c7cc3907edbdd374|m0,6159,complete,6160
raw_calculations/canonical_fixed_charge/af_314159_V2PMHC_c7cc3907edbdd374_m0.pqr,2f81265042c0c33c6c7b36c142c9e587c85bd565eb03fcb9f4fe60f4f871c238,raw_calculations/canonical_pqr/af_314159_V2PMHC_c7cc3907edbdd374_m0.pqr,1efe0d70ecff6e1ecb680bf14f1c8f6e46e6507090afe740fbf7febb1b48f61f,raw_calculations/fixed_charge/af_314159_V2PMHC_c7cc3907edbdd374_m0.pqr,aa8130e965de9d2372da2cc281a90ae11976eb2b4d62f462575ee6f3deae73d4,af|314159|V2PMHC_059a1481886fcb83|m0,af|314159|V2PMHC_c7cc3907edbdd374|m0,af|314159|V2PMHC_c7cc3907edbdd374|m0,6159,complete,6160
